002de0937276449c91f04940185f323a,8.409473149720954,A,-1.1110234885134862,25.574339075751933,20.626926351425663,4.0,7.4835402063213365,9.820457586876154E-5,0.110445886734,-2.56104274713,1.0
00a34603691b4adda98b802b9f276002,3.057721965993382,C,1.535940664756124,27.021163604545563,0.31496128640603926,3.0,0.4384269930829021,0.005779481825430219,7.96158359996,0.576450508088,0.0
00a36e52f230495e8d8ce58865fc27d2,7.258398615433577,C,-1.853480692005888,27.956423597307676,1.3254344210980244E-5,3.0,6.514078323181436,0.1765484010605379,0.921205771316,1.41925761684,1.0
0159a007421d40ba807db254e094bae0,2.8141467021300635,C,-3.8312395917228574,30.10744252634859,0.013875552492483822,1.0,1.5806455264899244,0.021980159682305548,5.69691055733,-3.81724310192,1.0
01936f8c18a741d4bea9db635e1b06b2,6.4621768630377705,A,2.106773263589996,24.507691115616428,2.0410206823834516E-4,4.0,7.314417400021199,0.3326049200825143,1.19590921565,4.95864888913,1.0
01c1b3aafc4d498eb5ff4fab12cbca06,3.2209492759325817,A,-3.978770786779081,24.908033680590762,3.464805915266469E-5,3.0,0.6771800591755317,0.20478636749282148,7.98774703727,2.11600116124,0.0
023ad1e0e6e54ba880e92d69c7261699,2.248389433367035,A,-5.721655986170246,18.458746998395696,0.05809976484469154,1.0,6.737043180945807,2.367115760219697,8.49925877479,-2.01007350991,1.0
0296d584a2ea4796a8fded9fc609f514,7.154534007874228,C,5.914005826098725,15.037249156347874,17.011752791087723,4.0,1.4825869828641924,0.0020342293955005458,6.08365941417,-3.34823416278,0.0
02a8095849034e8e824deb129849d011,2.92255036356341,C,-2.2126205220098165,22.59815591519695,14.121866283680829,3.0,7.888904259794075,74.22964554971655,9.29560233681,-1.20923485622,1.0
033e30c5677346fd8e98e9889c2cf6a6,7.381662724140371,B,3.7004337829365714,25.08509738432614,1.8061295388242236,3.0,9.072171864068283,13.652874413380601,1.77425076,10.7823301606,1.0
035838102afb49abac5d7c76a9f83dc6,8.020539814775665,A,3.458976969842281,27.198281993969836,0.20166503587750853,3.0,5.09646972457479,460.6434161859991,2.65529162074,-0.741661941358,1.0
